id,platform,year,genre,publisher,na_sales,eu_sales,other_sales,jp_sales
5539,Wii,2007,Action,Capcom,0.68,0.43,0.14,1.28999999951808
301,3DS,2015,Role-Playing,Namco Bandai Games,0.04,0.04,0.01,1.07999999985298
5709,PS2,2009,Adventure,Idea Factory,0,0,0,1.0100000001483
583,GC,2002,Misc,Infogrames,1.47,0.48,0.06,1.0499999998221
5698,Wii,2011,Action,Namco Bandai Games,0,0,0,1.07999999985298
1780,PS,1998,Adventure,Sony Computer Entertainment,0,0,0.02,1.34999999939204
797,WiiU,2015,Platform,Nintendo,1.18,0.87,0.2,1.93000000016059
3077,DS,2007,Role-Playing,Square Enix,0.42,0.03,0.04,1.29999999939226
4710,GB,1992,Misc,Nintendo,0.87,0.17,0.05,2.10000000056831
1196,GBA,2004,Action,Nintendo,0.1,0.04,0.01,1.10999999964009
2744,Wii,2007,Role-Playing,Square Enix,0.09,0,0.01,1.10999999964009
3968,SNES,1995,Role-Playing,ChunSoft,0,0,0,1.4000000005303
4839,PS2,2001,Sports,Electronic Arts,0.52,0.4,0.13,1.03999999984059
5281,X360,2012,Action,Cave,0,0,0,1.0199999996979
2127,PS2,2003,Role-Playing,Square Enix,0.19,0.15,0.05,1.26000000004613
1806,PSP,2011,Adventure,5pb,0,0,0,1.0199999996979
394,3DS,2015,Role-Playing,Rocket Company,0,0,0,1.02999999975121
2664,GBA,2004,Adventure,Nintendo,0.46,0.17,0.02,1.24000000047499
2156,PS3,2012,Action,Sony Computer Entertainment,0.18,0.05,0.03,1.02999999975121
3599,NES,1983,Platform,Nintendo,0.23,0.05,0.01,1.84000000069755
5540,X360,2005,Fighting,Tecmo Koei,0.3,0.03,0.03,1.10000000021524
4190,PS3,2011,Role-Playing,Compile Heart,0,0,0,1.08999999973725
2960,3DS,2015,Strategy,Tecmo Koei,0,0,0,1.02999999975121
2711,DS,2011,Role-Playing,Unknown,0,0,0,1.0499999998221
5418,PS3,2013,Role-Playing,Nippon Ichi Software,0.02,0.01,0.01,1.03999999984059
1973,3DS,2014,Strategy,Namco Bandai Games,0,0,0,1.06999999949302
3977,PS2,2008,Adventure,Princess Soft,0,0,0,1.0199999996979
62,SNES,1994,Role-Playing,Culture Brain,0,0,0,1.02999999975121
3836,PS3,2013,Action,Ubisoft,0.34,0.41,0.18,1.05999999986859
4879,DS,2006,Role-Playing,Ubisoft,0.09,0,0.01,1.0199999996979
4356,PS2,2006,Sports,Konami Digital Entertainment,0,0,0,1.34999999939204
1894,PSP,2006,Racing,Sega,0,0,0,1.10000000021524
5739,DS,2010,Fighting,Takara Tomy,0.03,0,0,1.0499999998221
2404,GBA,2004,Action,Hudson Soft,0,0,0,1.07999999985298
5200,Wii,2006,Simulation,Nintendo,0.28,0.02,0.03,1.02999999975121
4590,PS2,2006,Fighting,Sammy Corporation,0,0,0,1.07999999985298
528,NES,1988,Sports,Nintendo,1.27,0.32,0.05,1.77999999945889
375,GB,1991,Action,Konami Digital Entertainment,0,0,0,1.05999999986859
439,XOne,2014,Shooter,Ubisoft,0.79,0.68,0.13,1.0100000001483
4520,GB,1994,Platform,Nintendo,2.49,0.98,0.15,2.57000000023868
2409,3DS,2013,Action,Namco Bandai Games,0,0,0,1.03999999984059
3090,DS,2008,Role-Playing,Namco Bandai Games,0,0,0,1.1399999995367
3374,PSV,2015,Role-Playing,Compile Heart,0,0,0,1.02999999975121
4754,PSV,2016,Adventure,Nippon Ichi Software,0,0.01,0,1.0100000001483
3983,PS3,2009,Role-Playing,Square Enix,1.74,1.24,0.52,2.87000000065571
2062,PSP,2010,Role-Playing,Namco Bandai Games,0,0,0,1.0199999996979
781,PS4,2015,Role-Playing,Namco Bandai Games,0.16,0.15,0.06,1.0199999996979
4237,DS,2007,Misc,Namco Bandai Games,0,0,0,1.07999999985298
4398,PSP,2012,Role-Playing,Starfish,0,0,0,1.0199999996979
4266,PS4,2016,Action,Capcom,0,0,0,1.02999999975121
5261,DS,2008,Misc,Namco Bandai Games,0,0,0,1.65000000014439
4151,XOne,2015,Fighting,Tecmo Koei,0.04,0.03,0.01,1.0100000001483
1963,PSP,2008,Adventure,Namco Bandai Games,0,0,0,1.06999999949302
5557,GC,2005,Misc,Nintendo,0.95,0.11,0.04,1.46000000040844
5867,DS,2010,Action,Kadokawa Shoten,0,0,0,1.0199999996979
2065,SNES,1992,Role-Playing,Namco Bandai Games,0,0,0,1.57999999993858
2899,PS3,2011,Action,Ubisoft,1.41,2.02,0.72,1.10000000021524
735,PS3,2010,Fighting,Namco Bandai Games,0.42,0.2,0.09,1.10999999964009
5704,DS,2008,Role-Playing,Square Enix,0,0,0,1.05999999986859
2553,WiiU,2013,Platform,Nintendo,1.27,0.62,0.16,1.17999999943646
2370,X360,2013,Action,Square Enix,0.86,0.87,0.17,1.0100000001483
509,PS,1997,Action,Take-Two Interactive,0.79,1.35,0.14,1.03999999984059
5554,X360,2008,Racing,Take-Two Interactive,1.68,0.46,0.2,1.0100000001483
2227,X360,2008,Shooter,Moss,0.1,0,0.01,1.0100000001483
3469,X360,2013,Racing,Electronic Arts,0.37,0.38,0.08,1.0100000001483
494,PS3,2010,Misc,Sony Computer Entertainment,0,0,0,1.07999999985298
3199,SNES,1994,Fighting,Takara,0,0,0,1.4000000005303
998,PS3,2011,Role-Playing,Acquire,0,0,0,1.0199999996979
386,PS,1997,Fighting,Virgin Interactive,0.06,0.04,0.01,1.11999999965616
3842,DS,2005,Misc,Nintendo,1.67,2.78,0.62,2.59999999992867
5948,PS4,2015,Action,Square Enix,0.46,1.02,0.28,1.06999999949302
450,X360,2008,Role-Playing,Square Enix,0.25,0.2,0.06,1.17999999943646
3530,3DS,2013,Action,Capcom,0,0,0,1.0499999998221
5019,PSP,2010,Misc,Asgard,0,0,0,1.02999999975121
2763,XB,2002,Action,Sega,0.08,0.02,0,1.02999999975121
2250,PS3,2006,Shooter,Activision,0.6,0.63,0.26,1.02999999975121
1404,3DS,2012,Role-Playing,Level 5,0,0.01,0,1.46000000040844
2092,3DS,2013,Role-Playing,GungHo,0,0,0,2.50999999963933
2354,PS3,2015,Role-Playing,Capcom,0,0,0,1.02999999975121
445,DS,2008,Puzzle,Square Enix,0.09,0,0.01,1.0100000001483
682,PS2,2003,Fighting,THQ,1.32,1.06,0.38,1.03999999984059
2893,DS,2011,Action,Namco Bandai Games,0,0,0,1.0499999998221
5400,PS,1998,Fighting,Virgin Interactive,0.38,0.12,0.02,1.51000000026148
3358,DS,2010,Misc,Namco Bandai Games,0,0,0,1.0499999998221
2143,GBA,2003,Role-Playing,SquareSoft,0.82,0.37,0.05,1.88999999986477
3152,DS,2008,Action,Takara Tomy,0,0,0,1.11999999965616
5782,PS2,2006,Sports,Electronic Arts,0.17,0.13,0.04,1.0199999996979
1111,PSV,2013,Adventure,5pb,0,0,0,1.0100000001483
5828,GBA,2002,Role-Playing,King Records,0,0,0,1.0199999996979
5758,PS,1998,Simulation,Konami Digital Entertainment,0,0,0.04,1.55999999959214
101,PS3,2007,Action,Sony Computer Entertainment,0.57,0.73,0.3,1.05999999986859
2079,SAT,1994,Fighting,Sega,0,0,0,1.0499999998221
5174,PS3,2010,Action,Take-Two Interactive,1.41,0.21,0.16,1.02999999975121
2902,PS4,2017,Role-Playing,Sega,0,0,0,1.02999999975121
2337,PSP,2008,Role-Playing,Square Enix,0.14,0.02,0.02,1.1599999998628
2787,PS2,2006,Fighting,Namco Bandai Games,0,0,0,1.14999999956857
5346,SNES,1995,Misc,Takara,0,0,0,1.0499999998221
1497,GBA,2003,Role-Playing,Nintendo,0,0,0.01,1.4499999993729
4024,N64,1997,Sports,Konami Digital Entertainment,0,0,0.05,1.26000000004613
1874,PS2,2006,Racing,Atari,0.12,0.1,0.03,1.02999999975121
5730,GB,2001,Platform,Capcom,0,0,0,1.06999999949302
979,PSP,2007,Role-Playing,Mercury Games,0,0,0,1.0199999996979
4581,GB,1998,Role-Playing,Nintendo,5.89,5.04,0.59,4.11999999851089
4769,GBA,2002,Role-Playing,Capcom,0.39,0.02,0.03,1.84999999983307
2242,DS,2007,Action,Namco Bandai Games,0,0,0,1.0499999998221
3558,PS3,2011,Fighting,Namco Bandai Games,0.2,0.08,0.04,1.03999999984059
1022,DS,2006,Role-Playing,Nintendo,0.16,0.01,0.02,1.28999999951808
4696,PS3,2012,Shooter,Ubisoft,0.41,0.33,0.12,1.08999999973725
2174,PS2,2003,Fighting,Namco Bandai Games,0,0,0,1.32000000053027
2184,PS3,2014,Fighting,Sega,0.05,0,0.01,1.08999999973725
1667,XB,2002,Action,Capcom,0.14,0.04,0.01,1.0499999998221
4517,PS3,2015,Shooter,Electronic Arts,0.12,0.23,0.07,1.06999999949302
4447,GBA,2006,Misc,Nintendo,0,0,0.01,1.29999999939226
4466,DS,2009,Role-Playing,Namco Bandai Games,0,0,0,1.14999999956857
2475,Wii,2009,Platform,Sega,0.69,0.35,0.11,1.0100000001483
4788,PSV,2013,Action,Nippon Ichi Software,0.09,0.02,0.03,1.07999999985298
20,PS4,2015,Action,Konami Digital Entertainment,1.08,1.35,0.47,1.48000000033149
1907,DS,2007,Simulation,Square Enix,0.54,0.05,0.05,1.61999999960425
137,PS2,2002,Shooter,Sony Computer Entertainment,2.53,0.81,0.24,1.05999999986859
5373,Wii,2007,Adventure,Nintendo,0.18,0.17,0.04,1.02999999975121
1157,DC,1998,Fighting,Eidos Interactive,0,0,0,1.1399999995367
3905,PS2,2006,Action,Capcom,0.15,0.12,0.04,1.34000000004982
2677,Wii,2007,Sports,Sega,2.58,3.9,0.91,1.65999999938837
3673,X360,2011,Shooter,Alchemist,0,0,0,1.03999999984059
1274,PS3,2007,Misc,Sony Computer Entertainment,0.28,0,0.03,1.0199999996979
4541,DS,2009,Simulation,ArtDink,0,0,0,1.03999999984059
3332,DS,2007,Role-Playing,Success,0,0,0,1.0100000001483
3692,PS,1997,Shooter,SquareSoft,0.1,0.07,0.02,1.1300000003116
2878,PS4,2015,Shooter,Electronic Arts,2.93,3.29,1.23,1.2200000003109
5181,PS,1998,Role-Playing,SquareSoft,0.04,0.03,0.05,1.57999999993858
1263,PS3,2012,Action,Tecmo Koei,0.19,0.1,0.05,1.10999999964009
1737,PS2,2003,Misc,Namco Bandai Games,0,0,0,1.49000000006352
5292,PSP,2011,Fighting,Namco Bandai Games,0,0,0,1.11999999965616
2806,PSV,2015,Simulation,FuRyu,0,0,0,1.02999999975121
3227,PS3,2011,Action,Tecmo Koei,0,0,0,1.1399999995367
3333,GBA,2004,Platform,Nintendo,0,0,0,1.08999999973725
1550,PSP,2010,Adventure,Idea Factory,0,0,0,1.0199999996979
3635,PS4,2015,Adventure,PQube,0,0,0,1.0499999998221
1350,PSP,2011,Adventure,Idea Factory,0,0,0,1.03999999984059
785,PS3,2008,Action,Konami Digital Entertainment,2.63,1.74,0.83,1.83000000026841
1660,PSP,2010,Adventure,Nippon Ichi Software,0.07,0,0.01,1.0100000001483
102,PS,1994,Sports,Konami Digital Entertainment,0,0,0.01,1.10999999964009
751,PSV,2015,Action,Kadokawa Games,0,0,0,1.0100000001483
477,3DS,2016,Role-Playing,Square Enix,0,0,0,1.63000000029557
3254,PS3,2014,Adventure,Namco Bandai Games,0,0,0,1.0199999996979
5408,DS,2007,Adventure,Unknown,0,0,0,1.18999999985311
467,PS2,2010,Adventure,Idea Factory,0,0,0,1.0199999996979
1728,PSP,2005,Role-Playing,Ubisoft,0,0.01,0.01,1.24999999960724
3463,PSP,2012,Adventure,Broccoli,0,0,0,1.08999999973725
3434,PSV,2014,Misc,Sega,0.13,0.06,0.06,1.1599999998628
5277,PSV,2015,Role-Playing,Tecmo Koei,0,0,0,1.03999999984059
5845,DS,2009,Adventure,Nintendo,0,0,0,1.1399999995367
1218,Wii,2011,Action,Nintendo,0.27,0.2,0.05,1.26999999940247
2159,PS,2002,Role-Playing,Takara,0,0,0,1.0199999996979
2831,DS,2007,Platform,Sega,0.54,0.49,0.12,1.0100000001483
3711,PSV,2015,Action,Tecmo Koei,0,0,0,1.0499999998221
1749,PSV,2012,Adventure,Level 5,0,0,0,1.0499999998221
1076,PS2,2005,Action,Sony Computer Entertainment,2.71,1.29,0.43,1.0199999996979
1903,DS,2006,Fighting,Sega,0.3,0.01,0.03,1.11999999965616
280,DS,2009,Adventure,Namco Bandai Games,0,0,0,1.07999999985298
3438,N64,2000,Platform,Nintendo,0.63,0.06,0.04,2.029999999891
2206,DS,2008,Misc,Mirai Shounen,0,0,0,1.0199999996979
4637,DS,2007,Adventure,SNK Playmore,0,0,0,1.0499999998221
5097,3DS,2012,Adventure,Namco Bandai Games,0,0,0,1.61999999960425
2959,3DS,2014,Action,Capcom,0,0,0,1.0199999996979
5873,PS4,2014,Sports,Konami Digital Entertainment,0.09,0.43,0.13,1.10999999964009
2509,DS,2011,Action,Namco Bandai Games,0,0,0,1.0199999996979
1122,PS3,2006,Racing,Namco Bandai Games,0.24,0.7,0.26,1.1599999998628
4503,DC,2000,Racing,Sega,1.1,0.51,0.08,1.11999999965616
4004,Wii,2008,Racing,Nintendo,15.85,12.88,3.31,4.78999999797467
1726,X360,2011,Action,Electronic Arts,0.1,0.06,0.02,1.0100000001483
1615,NES,1985,Action,Nintendo,1.64,0.38,0.06,2.419999999592
3913,PSP,2009,Role-Playing,Namco Bandai Games,0,0,0,1.32999999968923
4841,PS3,2014,Adventure,D3Publisher,0,0,0,1.0199999996979
5504,PS3,2010,Role-Playing,Bethesda Softworks,1.52,1.08,0.47,1.10000000021524
460,NES,1988,Sports,Namco Bandai Games,0.1,0,0,2.08000000059649
3444,PS4,2015,Action,Deep Silver,0.13,0.17,0.06,1.02999999975121
3420,DC,2001,Role-Playing,Sega,0,0,0,1.18999999985311
1145,PS2,2006,Misc,Tecmo Koei,0,0,0,1.0100000001483
2609,Wii,2006,Action,Nintendo,3.83,2.19,0.7,1.59999999960682
2181,PS3,2014,Role-Playing,Aksys Games,0.03,0,0.01,1.0199999996979
1715,DS,2010,Role-Playing,Starfish,0,0,0,1.0199999996979
4652,PSP,2006,Misc,Konami Digital Entertainment,0.02,0,0,1.0199999996979
4376,PS3,2015,Misc,Namco Bandai Games,0,0,0,1.0199999996979
1243,Wii,2008,Simulation,Electronic Arts,0.71,0.65,0.17,1.0100000001483
576,PSV,2015,Action,Unknown,0,0,0,1.0199999996979
2618,PS2,2007,Misc,D3Publisher,0,0,0,1.0199999996979
5435,PS2,2006,Fighting,Namco Bandai Games,0,0,0,1.03999999984059
3203,SNES,1993,Action,Namco Bandai Games,0,0,0,1.2200000003109
4882,SAT,1995,Adventure,Yumedia,0,0,0,1.05999999986859
1534,PS2,2005,Sports,Konami Digital Entertainment,0,0,0,1.10999999964009
2454,NES,1983,Sports,Nintendo,0.73,0.1,0.02,3.35000000054613
3192,SAT,1997,Puzzle,Compile,0,0,0,1.59999999960682
2105,PS,1999,Sports,Activision,3.42,1.38,0.2,1.0199999996979
877,PSP,2013,Strategy,Namco Bandai Games,0,0,0,1.0199999996979
1362,PSP,2011,Adventure,D3Publisher,0,0,0,1.05999999986859
3684,GB,1992,Puzzle,Nintendo,0,0,0,1.22999999952728
3653,PS2,2008,Adventure,Tecmo Koei,0,0,0,1.06999999949302
3656,PSV,2012,Misc,Sega,0,0,0,1.22999999952728
2323,X360,2009,Action,Ubisoft,3.1,1.56,0.51,1.07999999985298
4539,GBA,2005,Role-Playing,Capcom,0.09,0.03,0.02,1.61999999960425
2278,PSP,2012,Action,CyberFront,0,0,0,1.0199999996979
4007,SNES,1994,Role-Playing,Laguna,0,0,0,1.36000000034277
616,3DS,2013,Platform,Nintendo,0.51,0.75,0.12,1.06999999949302
4568,PSP,2010,Adventure,CyberFront,0,0,0,1.0199999996979
4571,Wii,2010,Action,Capcom,0.08,0.02,0.01,1.20000000024725
5973,DS,2006,Puzzle,Nintendo,0.08,0.01,0.01,1.02999999975121
1053,PS4,2014,Shooter,Sega,0.34,0.56,0.19,1.03999999984059
2258,PS,1999,Strategy,Banpresto,0,0,0.02,1.28999999951808
2150,X360,2007,Action,Microsoft Game Studios,0.18,0,0.01,1.0100000001483
5324,X360,2009,Shooter,DTP Entertainment,0.14,0.02,0.01,1.0100000001483
1224,PS3,2011,Action,Tecmo Koei,0.06,0.05,0.02,1.06999999949302
1628,3DS,2015,Misc,Happinet,0,0,0,1.0199999996979
302,GC,2005,Simulation,Nintendo,0,0,0,1.0499999998221
836,PSP,2012,Role-Playing,Image Epoch,0,0,0,1.10000000021524
4290,X360,2008,Role-Playing,Bethesda Softworks,3.39,1.03,0.44,1.08999999973725
3681,PSP,2012,Action,Namco Bandai Games,0,0,0,1.03999999984059
221,X360,2012,Racing,Electronic Arts,0.62,0.8,0.15,1.0100000001483
143,Wii,2011,Sports,Sega,1.14,1.91,0.46,1.26999999940247
1790,PSV,2014,Action,Namco Bandai Games,0.06,0.04,0.03,1.03999999984059
4121,PSP,2011,Role-Playing,Marvelous Interactive,0,0,0,1.1300000003116
3011,DS,2006,Misc,Namco Bandai Games,0.02,0,0,1.1300000003116
665,DS,2010,Platform,Capcom,0.21,0.02,0.02,1.10999999964009
433,PSV,2014,Adventure,Nippon Ichi Software,0,0,0,1.0499999998221
4039,PS4,2014,Action,Activision,0.07,0.1,0.04,1.0100000001483
2712,DS,2008,Action,Spike,0,0,0,1.02999999975121
1520,3DS,2011,Puzzle,Sunsoft,0.07,0,0,1.0199999996979
1925,PS3,2011,Action,Deep Silver,1.08,0.75,0.31,1.14999999956857
709,N64,1997,Action,Nintendo,0.39,0.09,0.06,1.17000000022269
5925,DS,2007,Misc,Nintendo,4.46,1.88,0.7,2.98000000143841
4250,SAT,1994,Simulation,Sega,0,0,0,1.28000000008765
213,PSV,2016,Action,Namco Bandai Games,0,0,0,1.05999999986859
4866,X360,2011,Misc,Microsoft Game Studios,1.45,0.42,0.16,1.0100000001483
123,NES,1985,Puzzle,Nintendo,0.73,0.16,0.03,1.4000000005303
5615,DS,2004,Puzzle,Sega,0.17,0,0.02,1.10000000021524
3218,X360,2007,Shooter,Take-Two Interactive,1.65,0.86,0.28,1.0499999998221
1232,PS3,2010,Shooter,Take-Two Interactive,0.85,0.47,0.22,1.0199999996979
3562,DS,2007,Puzzle,D3Publisher,0.28,0.01,0.02,1.02999999975121
5328,GC,2003,Sports,Nintendo,1.09,0.15,0.04,1.24999999960724
2056,3DS,2014,Role-Playing,Atlus,0,0,0,1.10000000021524
1110,N64,1996,Simulation,Nintendo,0.56,0.24,0.02,1.29999999939226
4616,PS,1997,Platform,Konami Digital Entertainment,0.58,0.4,0.08,1.21000000047353
2029,X360,2011,Action,Unknown,0,0,0,1.0199999996979
1433,PS,2002,Action,Namco Bandai Games,0,0,0.01,1.1300000003116
4117,SNES,1993,Role-Playing,SquareSoft,0.25,0.07,0.02,2.48999999881323
1559,PSP,2014,Misc,Tecmo Koei,0,0,0,1.0100000001483
75,X360,2006,Shooter,Microsoft Game Studios,3.54,1.9,0.6,1.06999999949302
2563,PSV,2015,Adventure,PQube,0,0,0,1.0499999998221
5625,PSP,2009,Role-Playing,Tecmo Koei,0,0,0,1.05999999986859
5726,PS,1999,Role-Playing,SquareSoft,0.62,0.42,0.12,1.69000000010988
3158,PSP,2013,Adventure,Otomate,0,0,0,1.0100000001483
2611,3DS,2013,Misc,FuRyu,0,0,0,1.08999999973725
1744,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0,1.06999999949302
4254,PS2,2001,Adventure,Athena,0,0,0,1.06999999949302
5353,WiiU,2014,Action,Namco Bandai Games,0,0.04,0,1.0199999996979
1807,X360,2011,Role-Playing,Unknown,0.4,0.08,0.04,1.02999999975121
3378,SNES,1995,Role-Playing,Enix Corporation,0,0,0,1.1300000003116
5985,PS2,2006,Sports,Konami Digital Entertainment,0,0,0,1.10999999964009
2964,Wii,2008,Action,Nintendo,0,0.03,0,1.03999999984059
642,PS2,2003,Racing,Genki,0.35,0.27,0.09,1.21000000047353
2907,PS,1999,Simulation,Sony Computer Entertainment,0.22,0.15,0.05,1.4000000005303
5962,PS2,2007,Adventure,Datam Polystar,0,0,0,1.0100000001483
2710,Wii,2010,Puzzle,Nintendo,0.34,0.17,0.05,1.0199999996979
4573,X360,2009,Strategy,Kalypso Media,0.15,0.02,0.02,1.02999999975121
5249,WiiU,2015,Shooter,Nintendo,1.55,1.15,0.43,2.43999999925553
4062,DS,2007,Role-Playing,Rising Star Games,0,0,0,1.0199999996979
3963,PS2,2006,Sports,Konami Digital Entertainment,0,0,0,1.2200000003109
2539,SNES,1991,Role-Playing,Kemco,0,0,0,1.0499999998221
1798,PSV,2015,Misc,Nippon Ichi Software,0.13,0.1,0.07,1.14999999956857
2594,PS2,2005,Action,Sega,0.03,0.02,0.01,1.739999999606
482,PSP,2011,Role-Playing,Unknown,0,0,0,1.10999999964009
4915,N64,1997,Shooter,Nintendo,2.78,0.58,0.04,1.64000000026878
5864,SAT,1994,Platform,Sega,0,0,0,1.08999999973725
1663,PS2,2007,Adventure,Broccoli,0,0,0,1.0199999996979
4985,PSV,2014,Role-Playing,Sega,0,0,0,1.18999999985311
550,PS4,2015,Action,Tecmo Koei,0.01,0,0,1.0499999998221
5145,PSP,2005,Puzzle,Sony Computer Entertainment,0,0,0,1.10999999964009
4437,DS,1985,Action,Mycom,0,0,0,1.0199999996979
4374,DS,2009,Action,Hudson Soft,0,0,0,1.08999999973725
2881,XB,2001,Shooter,Microsoft Game Studios,4.98,1.3,0.07,1.07999999985298
1389,PSV,2016,Action,Square Enix,0,0,0,1.22999999952728
448,GBA,2001,Role-Playing,Nintendo,0,0,0.01,1.26000000004613
4745,3DS,2011,Strategy,Namco Bandai Games,0,0,0,1.05999999986859
4370,DS,2010,Sports,Konami Digital Entertainment,0,0.02,0,1.05999999986859
3901,PSP,2007,Shooter,Ignition Entertainment,0.02,0,0.01,1.0199999996979
3284,PSV,2016,Action,Ubisoft,0.02,0.06,0.02,1.0100000001483
796,X360,2006,Shooter,Ubisoft,1.4,0.02,0.1,1.0199999996979
5790,PS3,2015,Adventure,Aqua Plus,0,0,0,1.0499999998221
4180,PSP,2012,Adventure,BushiRoad,0,0,0,1.02999999975121
35,PS3,2010,Racing,Disney Interactive Studios,0.31,0.31,0.12,1.0100000001483
4587,PS2,2010,Fighting,SNK Playmore,0,0,0,1.0100000001483
972,WiiU,2013,Misc,Nintendo,0.31,0.54,0.08,1.84000000069755
917,PS2,2001,Sports,Konami Digital Entertainment,0,0,0,1.4499999993729
991,X360,2009,Shooter,Microsoft Game Studios,4.34,1.35,0.61,1.05999999986859
5785,3DS,2012,Fighting,Nintendo,0.06,0.08,0.01,1.0499999998221
3732,PS,1998,Racing,Codemasters,0.09,2.43,0.22,1.11999999965616
5165,PSP,2007,Fighting,Capcom,0,0,0,1.07999999985298
3613,DS,2008,Adventure,Idea Factory,0,0,0,1.0499999998221
2564,Wii,2009,Sports,Nintendo,15.75,11.01,2.96,4.28000000173894
1714,PS3,2009,Shooter,Activision,4.99,3.69,1.63,1.37999999976662
4522,DS,2010,Role-Playing,Nintendo,0.51,0.17,0.06,1.57999999993858
3900,N64,1998,Action,Nintendo,4.1,1.89,0.16,2.45000000108624
832,PS4,2015,Action,Capcom,0.13,0.24,0.07,1.10000000021524
4836,PSP,2006,Misc,Yamasa Entertainment,0,0,0,1.0199999996979
237,PS,1995,Platform,Sony Computer Entertainment,0,0,0,1.0199999996979
2986,PSP,2011,Adventure,Alchemist,0,0,0,1.02999999975121
2398,Wii,2010,Platform,Nintendo,1.02,0.52,0.14,1.91999999992379
286,DS,2010,Adventure,Alchemist,0,0,0,1.02999999975121
2316,PS3,2010,Role-Playing,Namco Bandai Games,0.28,0.21,0.08,1.4499999993729
1965,GBA,2003,Platform,Nintendo,1.2,0.48,0.07,1.28999999951808
1812,PS,1998,Fighting,Sony Computer Entertainment,3.27,2.22,0.29,2.39999999915064
4033,PS3,2014,Fighting,Namco Bandai Games,0.15,0.16,0.08,1.08999999973725
5278,PS2,2008,Simulation,Konami Digital Entertainment,0,0,0,1.02999999975121
1117,3DS,2016,Action,Warner Bros. Interactive Entertainment,0.07,0.08,0.01,1.0100000001483
4365,SNES,1996,Puzzle,Hudson Soft,0,0,0,1.44000000059341
3298,PSV,2014,Adventure,Idea Factory,0,0,0,1.0199999996979
2096,PSP,2012,Action,FuRyu,0,0,0,1.0100000001483
4662,3DS,2013,Action,Namco Bandai Games,0,0,0,1.34999999939204
2139,DS,2011,Adventure,Banpresto,0,0,0,1.0499999998221
1277,PS,1998,Strategy,Namco Bandai Games,0,0,0.05,1.66999999928413
5580,3DS,2015,Action,Namco Bandai Games,0,0,0,1.06999999949302
747,PSP,2012,Action,Quinrose,0,0,0,1.02999999975121
888,GB,2000,Platform,Nintendo,0,0,0,1.28000000008765
3355,PS2,2000,Action,Namco Bandai Games,0.24,0.19,0.06,1.75000000011301
2728,PS2,2009,Sports,Konami Digital Entertainment,0,0,0,1.14999999956857
5123,GC,2003,Action,Atari,0.34,0.09,0.01,1.0199999996979
787,PS2,2007,Misc,Sega,0,0,0,1.0199999996979
2532,PS3,2006,Action,Sony Computer Entertainment,0.18,0.38,0.14,1.05999999986859
3829,PSP,2008,Sports,Electronic Arts,0.23,0.07,0.06,1.02999999975121
3792,PS,1997,Fighting,Xing Entertainment,0.04,0.03,0.02,1.1599999998628
4687,DC,2000,Sports,Sega,0,0,0,1.07999999985298
3338,PS3,2014,Action,Namco Bandai Games,0,0,0,1.11999999965616
4193,X360,2010,Sports,Microsoft Game Studios,3.92,1.78,0.51,1.02999999975121
2,PSP,2009,Adventure,Konami Digital Entertainment,0,0,0,1.02999999975121
5850,GC,2005,Action,Capcom,0.98,0.42,0.06,1.2200000003109
4607,PSV,2014,Role-Playing,Ubisoft,0,0.07,0.02,1.0199999996979
4704,N64,2000,Action,Nintendo,1.9,0.67,0.06,1.73000000084824
68,X360,2010,Fighting,PQube,0.23,0.04,0.02,1.0199999996979
5482,DS,2007,Sports,Jaleco,0,0,0,1.17999999943646
1193,Wii,2008,Puzzle,Hudson Entertainment,0,0,0,1.0100000001483
2144,PS3,2015,Adventure,Namco Bandai Games,0,0,0,1.0199999996979
5927,SAT,1996,Strategy,Sega,0,0,0,1.29999999939226
6081,PS,1998,Fighting,THQ,1.1,0.48,0.07,1.03999999984059
2785,PSV,2014,Action,Namco Bandai Games,0,0,0,1.08999999973725
4962,X360,2010,Sports,Electronic Arts,0.71,2.4,0.4,1.0199999996979
97,X360,2013,Action,Deep Silver,0.44,0.27,0.07,1.0100000001483
5169,GBA,2006,Role-Playing,Nintendo,0,0,0,1.02999999975121
5953,PS2,2008,Adventure,5pb,0,0,0,1.0199999996979
5287,Wii,2008,Sports,Namco Bandai Games,0.99,0.42,0.15,1.1399999995367
5310,PSP,2010,Action,Namco Bandai Games,0.04,0.02,0.02,1.0499999998221
3032,PS2,2002,Fighting,Sammy Corporation,0.09,0.07,0.02,1.1599999998628
2014,PS2,2007,Adventure,Marvelous Interactive,0,0,0,1.0199999996979
3509,PS2,2007,Fighting,Taito,0,0,0,1.0100000001483
3718,3DS,2011,Role-Playing,Acquire,0,0,0,1.05999999986859
4762,DS,2008,Action,Namco Bandai Games,0,0,0,1.07999999985298
198,PSV,2015,Action,Unknown,0,0,0,1.0100000001483
968,PSP,2010,Sports,Konami Digital Entertainment,0,0,0,1.1599999998628
406,PS2,2008,Adventure,5pb,0,0,0,1.0199999996979
13,PSP,2008,Misc,Ignition Entertainment,0.13,0,0.01,1.0100000001483
1250,PS2,2009,Fighting,Ecole,0,0,0,1.05999999986859
5023,PS3,2014,Role-Playing,Electronic Arts,0.26,0.23,0.1,1.0499999998221
2094,PS3,2011,Action,Ackkstudios,0,0,0,1.32999999968923
